post_id,post_url,username_or_userid,published_date,published_date2,time,reaction_count.count,comment_rendering_instance.comments.total_count,share_count.count,sub_reactions,context,video_view_count
973092824175814,https://www.facebook.com/973092824175814,love.yuweishao,2024-03-19 14:54:53,2024-03-19,1710860093,9971,63,21,"{'讚': 9616, '大心': 338, '哈': 8, '哇': 5, '加油': 4, '怒': '0', '嗚': '0'}","安安
一起壓馬路
勿忘我
勿忘筆中人
友情可貴

國中畢業語錄
今日國中同學 @forestwen",
971981437620286,https://www.facebook.com/971981437620286,love.yuweishao,2024-03-17 12:49:51,2024-03-17,1710679791,7510,58,32,"{'讚': 7074, '大心': 422, '加油': 9, '哇': 4, '哈': 1, '怒': '0', '嗚': '0'}","action

#LOEWE
#LOEWEflamenco",
971527594332337,https://www.facebook.com/971527594332337,love.yuweishao,2024-03-16 15:53:22,2024-03-16,1710604402,7529,56,28,"{'讚': 7272, '大心': 189, '哈': 55, '哇': 7, '加油': 5, '怒': 1, '嗚': '0'}","你怎麼不曾問過我要不要喝みそ湯😒

當妳的另一半當著妳的面，
對別的女生比較貼心時，怎麼辦？

#雪玉的小煩惱
#請先生吃竹筍炒肉絲",
970902117728218,https://www.facebook.com/970902117728218,love.yuweishao,2024-03-15 13:36:16,2024-03-15,1710509776,9696,63,17,"{'讚': 9148, '大心': 523, '哈': 13, '加油': 9, '哇': 3, '怒': '0', '嗚': '0'}",,
970810447737385,https://www.facebook.com/970810447737385,love.yuweishao,2024-03-15 10:11:21,2024-03-15,1710497481,1045,16,15,"{'讚': 967, '大心': 78, '哈': '0', '怒': '0', '加油': '0', '哇': '0', '嗚': '0'}","雪玉在每場戲裡的精美服裝，一針一線和布料拼色搭配的美學，全都是造型師的魔法💃🏻 
穿上戲服完整妝髮，走進場景裡就如同穿越回到50 年代！ 
大家有沒有最喜歡雪玉的哪一套造型呢？
（水果編）

👉🏻《商魂》播出資訊👈🏻

❚ 三立台灣台
每週五 22:15 跟播

❚ 民視無線台 每週六 20:00 連播兩集
20:00 重播
21:00 播出新集數

❚ 中華電信 MOD / Hami Video 
每週六 20:00 播出一集 隨選隨看 ​ ★前 2 集免費

",
970767234408373,https://www.facebook.com/970767234408373,love.yuweishao,2024-03-15 08:05:12,2024-03-15,1710489912,7292,78,28,"{'讚': 6819, '大心': 461, '加油': 6, '哇': 5, '哈': 1, '怒': '0', '嗚': '0'}","夏唧：
過了三十歲之後，時間真的過超快的耶。

美寶：
好像是因為隨著年紀增長，一年的相對長度會跟著變短。

麻美：
比方說對五歲小孩來說，
一年是人生的五分之一嘛

但對五十歲的人來說
一年不就只是人生的五十分之一嗎
像這樣隨著年紀增長
人生當中一年的比例會越來越短
所以會覺得時間過得很快

《重啟人生》

なっち：
もうさ30過きでから　時間経つの早過ぎだよね

みーぽん：
年を取るにつれて　1年の相対的な
長さが短くなるからなんだって

あさみ：
だから5歲の子にとっての1年って
人生の5分の1じゃない
だけどさ　
50歲の人にとっての1年って
人生の50分の1でしかない
じゃない
そうやって　年を重ねるにつれて
人生の1年の比率が小さくなっていくから
早く感じるようになる

《ブラッシュアップライフ》

#打字練習
@sandroparis 
#SandroParis",
969301827888247,https://www.facebook.com/969301827888247,love.yuweishao,2024-03-12 12:29:16,2024-03-12,1710246556,14908,161,40,"{'讚': 14304, '大心': 560, '加油': 17, '哈': 15, '哇': 10, '嗚': 1, '怒': 1}",這彷彿是個過不完的冬天。,
968696507948779,https://www.facebook.com/968696507948779,love.yuweishao,2024-03-11 06:18:06,2024-03-11,1710137886,6192,65,27,"{'讚': 5776, '大心': 400, '加油': 8, '哇': 7, '哈': 1, '怒': '0', '嗚': '0'}","每個女人們的衣櫃都有一些喜好，
掛上了一件個性，
摺好了一件女人味，
正熨著一件慵懶，
換上了一雙率性，
拎著一顆裝滿才華。

一睜眼即到了法國，
走在Avenue Montaigne
看著來來往往的女人們衣櫥裡都藏了什麼秘密。

@sandroparis 
#SandroParis 
#SpringSummer24 
#SS24",
968264557991974,https://www.facebook.com/968264557991974,love.yuweishao,2024-03-10 10:37:05,2024-03-10,1710067025,12424,93,33,"{'讚': 12044, '大心': 362, '加油': 11, '哈': 4, '哇': 3, '怒': '0', '嗚': '0'}","今天打從心底有一種感覺，
偶爾需要放心把自己交出去，
信任身邊正在幫助你的人。
謝謝，
謝謝。",
967732724711824,https://www.facebook.com/967732724711824,love.yuweishao,2024-03-09 09:39:34,2024-03-09,1709977174,5792,59,20,"{'讚': 5485, '大心': 262, '哈': 33, '加油': 6, '哇': 6, '怒': '0', '嗚': '0'}","星期一 阿玉穿新衣
星期二 阿玉怕燈仔餓
星期三 阿玉不心安
星期四 阿玉去搞事
星期五 林燈雅美舞
星期六 阿玉拍麻雀
星期天 雅美西裝店

以上是林太太一星期的行程表。
今晚商魂見☺️",
967296604755436,https://www.facebook.com/967296604755436,love.yuweishao,2024-03-08 13:15:07,2024-03-08,1709903707,6939,29,21,"{'讚': 6698, '大心': 234, '哈': 4, '加油': 3, '怒': '0', '哇': '0', '嗚': '0'}","飛快的時光紀錄。
回顧這幾年拍攝下來的照片，
時間一天天的逝去，
但留下了密密麻麻又交織的片刻，
既浪漫又無法忘懷。

在稍待片刻前，是馬不停蹄的奔馳，
直至下個休息站前，要義無反顧的往前衝。
感謝過去這些年，無數幸運的小日子，",
966805438137886,https://www.facebook.com/966805438137886,love.yuweishao,2024-03-07 15:25:13,2024-03-07,1709825113,2896,29,10,"{'讚': 2720, '大心': 174, '哈': 2, '怒': '0', '加油': '0', '哇': '0', '嗚': '0'}","才女 陳詠華
完全展現了當代女性的自覺。
此次創作命名為《The Womb 子宮》，
女人孕育著生命，逐步成為凋零的花朵，
那樣的美，是歲月積累而成。

好讓人驕傲的朋友啊 🌺🌺🌺
3/7-3/11 SKM PHOTO 攝影藝術博覽會",
966594294825667,https://www.facebook.com/966594294825667,love.yuweishao,2024-03-07 06:04:48,2024-03-07,1709791488,15604,142,21,"{'讚': 15256, '大心': 262, '加油': 69, '哇': 9, '哈': 7, '嗚': 1, '怒': '0'}","昨天新聞一出，
好多朋友傳訊關心我跌倒的事，
標題嚇到大家了～但我是輕跌在地毯上，
所以完全沒事喔！！
還是可以健步如飛，一切ok，只是很糗🤓

關於去唸書這件事，大概是工作了十多年來，
第一次真正的想要喘息一下，為自己充電，
所以抓緊了還沒有接下新的戲時趕緊安排出發。
不會無限期，
因為還有好多喜歡的工作還是會繼續進行，
喜愛的工作會繼續努力、也有充電的時間，
這完完全全是人生中最幸運的事😚",
966310751520688,https://www.facebook.com/966310751520688,love.yuweishao,2024-03-06 15:57:13,2024-03-06,1709740633,7076,51,44,"{'讚': 6637, '大心': 424, '加油': 6, '哈': 5, '哇': 4, '怒': '0', '嗚': '0'}","我走到你面前，才發現你燦爛地笑著，
這是今天在GUCCI ANCORA時尚藝術特展的感受。

好喜歡創意總監Sabato 先生這次表達的涵義，
需要細細咀嚼，用心品味。
涵蓋文學、電影、音樂、時尚與歷史，
這系列的服飾與包款設計都圍繞在細節，
洋裝上的琺瑯虎頭裝飾、襯衫領上的logo、
大衣背後的開衩logo設計、褲裝雙G壓紋、
Jackie Ancora 包款開釦設計，
用細節感受高級。

3/8-3/12 GUCCI ANCORA 時尚藝術特展
Gucci LINE 官方帳號進行預約。
來找找Sabato先生的小巧思吧！

@gucci 
#GUCCI 
#GucciAncora",
965691824915914,https://www.facebook.com/965691824915914,love.yuweishao,2024-03-05 13:07:27,2024-03-05,1709644047,2697,22,29,"{'讚': 2221, '哈': 439, '大心': 31, '哇': 3, '加油': 2, '嗚': 1, '怒': '0'}","哈哈哈哈哈哈，留言區好好笑！
都合法都合法！！",
965385548279875,https://www.facebook.com/965385548279875,love.yuweishao,2024-03-04 22:35:55,2024-03-04,1709591755,6576,44,14,"{'讚': 6116, '大心': 443, '加油': 12, '哈': 4, '哇': 1, '怒': '0', '嗚': '0'}","這幾天很忙，回家會控制不住的暈睡。
但感覺到家裡的貓咪很想念我，
不是只要我有在家就行，而是要互動。
在沙發上睡著以後醒來，
看見兩隻貓咪靜靜的躺在我旁邊，
但起來後的撒嬌也是加倍，蹭啊叫的。
感覺到她們的想念真是幸福。

#阿筆去阿嬤家度假了",
965052611646502,https://www.facebook.com/965052611646502,love.yuweishao,2024-03-04 08:00:23,2024-03-04,1709539223,1660,29,21,"{'讚': 1506, '大心': 149, '加油': 3, '哈': 1, '哇': 1, '怒': '0', '嗚': '0'}","美，也可以很有實力
誰說外型與質感無法兼具
Giaretti珈樂堤全系列廚房家電 四大保障
#美型設計X #實用機能 X #高規品質 X #安心保固
讓你從質感中翻轉生活美學！

❤️立即選購>> lihi2.com/OZW6J
 
#Giaretti #珈樂堤 #美型家電
義大利Giaretti珈樂堤",6032.0
964167551735008,https://www.facebook.com/964167551735008,love.yuweishao,2024-03-02 14:41:23,2024-03-02,1709390483,3845,50,29,"{'讚': 3536, '大心': 298, '加油': 5, '哈': 3, '哇': 3, '怒': '0', '嗚': '0'}","今天為了陪爸媽賞櫻錯過了第三集，
誰有看商魂，來跟我分享一下🙋🏻‍♀️",
963526401799123,https://www.facebook.com/963526401799123,love.yuweishao,2024-03-01 10:08:03,2024-03-01,1709287683,3296,47,33,"{'讚': 2959, '大心': 326, '加油': 6, '哇': 3, '哈': 2, '怒': '0', '嗚': '0'}","喜歡清晨時，粉紫混著橘子色的天空、
喜歡在滿山滿谷的星空下，冷冷地呼出白煙、
喜歡看著心愛的寵物們漸漸長大、
喜歡紀錄家人好友相聚的時光。
說真的，好希望把所有的喜歡都盡收眼底，
那就是我的小確幸。

#晶粹飲 用喝的葉黃素
簡單的保養也是浪漫的必須

冠軍國際生醫",
962959415189155,https://www.facebook.com/962959415189155,love.yuweishao,2024-02-29 07:23:42,2024-02-29,1709191422,4678,65,21,"{'讚': 4367, '大心': 295, '加油': 6, '哈': 6, '哇': 4, '怒': '0', '嗚': '0'}","雪玉
ゆきさん

📷@takashiokamototakashi",
961566185328478,https://www.facebook.com/961566185328478,love.yuweishao,2024-02-26 13:25:17,2024-02-26,1708953917,6931,76,22,"{'讚': 6556, '大心': 356, '加油': 11, '哈': 5, '哇': 3, '怒': '0', '嗚': '0'}",忙碌中，獲得一些能量了。,
960944805390616,https://www.facebook.com/960944805390616,love.yuweishao,2024-02-25 08:10:33,2024-02-25,1708848633,1819,26,15,"{'讚': 1657, '大心': 154, '加油': 4, '哇': 3, '哈': 1, '怒': '0', '嗚': '0'}","小編報報：
Giaretti⚖️ 小天秤【 #研磨 + #萃取 + #奶泡｜三機一體咖啡機 】
⠀
專為「小資族、咖啡新手」設計；簡單好上手的操作介面、極簡外觀融合精巧體積，卻能輕鬆做出各式 經典/創意 咖啡；搭配零負擔的親民價格，一切在《 小天秤 》上都能取得 #最佳平衡！
⠀
卡位限時超早鳥優惠
https://giaretti.tw/Z6e40",
960397278778702,https://www.facebook.com/960397278778702,love.yuweishao,2024-02-24 07:23:42,2024-02-24,1708759422,4664,44,20,"{'讚': 4494, '大心': 139, '哈': 25, '加油': 3, '哇': 3, '怒': '0', '嗚': '0'}","確定燈仔有買珍珠項鍊給我，
我就放心了。
準備安心看第二集🤤

#商魂
❚ 中華電信 MOD / Hami Video 
每週六 20:00
❚ 民視無線台 每週六 20:00 
20:00 重播
21:00 播出新集數
❚ 三立台灣台
每週五 22:15",
959450818873348,https://www.facebook.com/959450818873348,love.yuweishao,2024-02-22 13:24:20,2024-02-22,1708608260,2644,61,20,"{'讚': 2442, '大心': 196, '哇': 3, '哈': 2, '加油': 1, '怒': '0', '嗚': '0'}","公司做了一個2023雜誌回顧影片給我，
可能是要告訴我，我去年有點漂亮？",15882.0
958482955636801,https://www.facebook.com/958482955636801,love.yuweishao,2024-02-20 14:29:52,2024-02-20,1708439392,6306,88,22,"{'讚': 5926, '大心': 366, '哇': 7, '哈': 4, '加油': 3, '怒': '0', '嗚': '0'}","搬了一箱JIMLU 清露燒酒和朋友小酌～
微醺、微暈、但超嗨🥰

#喝酒不開車開車不喝酒 
#未滿十八歲請勿飲酒🔞 
#瓶身是我沒錯🤓
@jimlu_9178",
957941482357615,https://www.facebook.com/957941482357615,love.yuweishao,2024-02-19 13:24:07,2024-02-19,1708349047,6847,56,45,"{'讚': 6370, '大心': 461, '加油': 10, '哈': 3, '哇': 3, '怒': '0', '嗚': '0'}","生活的美好有時可以靠完成一些
看似沒有意義的小事來堆疊累積
就像休假時騎檔車出去拍下一張張美照
摺好每一件衣服並分類整理完成
親手做一道料理、一杯咖啡
又或是刷乾淨浴室的水垢都是成就無比
但偶爾也有沒時間或想偷懶的時候
在忙碌高壓的上班時刻
隨手一包 #絕世好凍
立刻補足蔬果、水分攝取不足的麻煩事
八小時有感

Future.H 未來健康",
957359322415831,https://www.facebook.com/957359322415831,love.yuweishao,2024-02-18 11:38:16,2024-02-18,1708256296,15966,80,55,"{'讚': 15435, '大心': 516, '加油': 7, '哈': 4, '哇': 3, '怒': 1, '嗚': '0'}",被夕陽曬得暈暈的，蘇湖～～～🌅,
956666869151743,https://www.facebook.com/956666869151743,love.yuweishao,2024-02-17 04:07:38,2024-02-17,1708142858,14246,157,41,"{'讚': 13691, '大心': 388, '哈': 135, '哇': 20, '加油': 11, '怒': 1, '嗚': '0'}","今天晚上19:30直播見？！
要是沒看商魂～我就把你…家的食材煮光光🥸
圖庫存量見底，隨便發一張煮菜嚇嚇人。",
956313389187091,https://www.facebook.com/956313389187091,love.yuweishao,2024-02-16 12:47:47,2024-02-16,1708087667,3313,73,11,"{'讚': 3173, '大心': 134, '哈': 3, '加油': 2, '哇': 1, '怒': '0', '嗚': '0'}","你也在新年期間在Netflix 看了惡女嗎？
最近路上好多人跟我說看了惡女很喜歡。
謝謝你們～
明天繼續支持商魂喔❤️
立美雪玉你選誰😂",
955867325898364,https://www.facebook.com/955867325898364,love.yuweishao,2024-02-15 16:35:47,2024-02-15,1708014947,4810,47,26,"{'讚': 4505, '大心': 292, '加油': 8, '哈': 3, '哇': 2, '怒': '0', '嗚': '0'}","戲劇是個團體創作，缺一不可，
讓我直接想轉發商魂攝影師眾甫的內容，

「商魂
其中我最喜歡的照片
拍戲時雪玉的一個不經意的瞬間

製片給的景
美術給的顏色
造型給的角色模樣
導演給的戲
演員具象角色生命」

補幾個，
攝影師給的獨有視角
燈光師給的魔幻時刻
編劇給的血肉
歷史的痕跡

——————————————————

2/17首播
周六晚上八點民視無線台、
中華電信MOD與Hami Video影劇館+全台首播。 
三立台灣台2/23晚間22:15起首播，
每周播出一集。

#商魂
照片來自攝影師林眾甫",
955848212566942,https://www.facebook.com/955848212566942,love.yuweishao,2024-02-14 14:44:53,2024-02-14,1707921893,1492,8,11,"{'讚': 1427, '大心': 63, '加油': 1, '哈': 1, '怒': '0', '哇': '0', '嗚': '0'}","謝謝膝關節的影評，
那個時代的美與傷都在商魂中一一流露。
細數雪玉期待的每一個平凡日子，
既是包容又是寂寞。",
955770415908055,https://www.facebook.com/955770415908055,love.yuweishao,2024-02-15 03:00:04,2024-02-15,1707966004,1556,22,13,"{'讚': 1448, '大心': 101, '加油': 4, '哇': 3, '哈': '0', '怒': '0', '嗚': '0'}","2024最強台劇《商魂》 ，距離首播還有2天！

史上最棒的夫人雪玉，陪你一起倒數！
2月17日，這個星期六晚上8點 ！
鎖定最美的時代劇 #商魂

邵雨薇
#女主角超美 
#2024最強台劇",
955168479301582,https://www.facebook.com/955168479301582,love.yuweishao,2024-02-14 12:47:12,2024-02-14,1707914832,8140,63,15,"{'讚': 7969, '大心': 158, '哈': 7, '加油': 4, '哇': 2, '怒': '0', '嗚': '0'}","今天運動完，
找個餐廳進去吃了飯遇到了一個可愛的男廚師，
腳步輕盈，溫暖的笑容、捲捲的長頭髮，
有點不修邊幅感的文青感。
小小的一家店，兼任廚師與外場。
點完餐後正在大火快炒的他，
口中唱著與外面播放的音樂不同的曲子，
感覺上正在快樂地工作著。

正當我給他一個可愛廚師認證時，
轉頭看見了放在牆角的一個玫瑰花袋，
原來是打烊後要去約會心情才這麼好嗎？
Ok更可愛了！！幸福被傳染到了！

祝大家情人節快樂喔～❤️",
954412299377200,https://www.facebook.com/954412299377200,love.yuweishao,2024-02-13 06:14:53,2024-02-13,1707804893,7993,57,27,"{'讚': 7686, '大心': 291, '加油': 7, '哈': 6, '哇': 3, '怒': '0', '嗚': '0'}","謎樣pose之演繹走春🧨
去年特別飛快，
盡心盡力並且為自己負責的完成了一些成品，
疲勞但很豐盛。
期許新的一年能夠更暸解自己，
休息、學習、充電、出發。

❤️
裝喜氣的包 @gucci",
953540236131073,https://www.facebook.com/953540236131073,love.yuweishao,2024-02-12 08:00:30,2024-02-12,1707724830,4442,30,28,"{'讚': 4086, '大心': 346, '加油': 5, '哈': 3, '哇': 2, '怒': '0', '嗚': '0'}","這個連假你留了多少時間給自己
喝杯熱茶
聽聽高中時買的伍佰「純真年代」專輯
翻翻老家舊照片
回憶滿滿也是連假的必須
獨享一包潤姬桃子
在年味中加點水蜜桃香氣
不只解膩也同步美麗
等等晚餐後再分享給大家

#潤姬桃子",
953531716131925,https://www.facebook.com/953531716131925,love.yuweishao,2024-02-11 16:55:18,2024-02-11,1707670518,14350,63,12,"{'讚': 14040, '大心': 298, '哈': 5, '加油': 4, '哇': 3, '怒': '0', '嗚': '0'}",今年有點可愛❤️,
952228466262250,https://www.facebook.com/952228466262250,love.yuweishao,2024-02-09 13:56:15,2024-02-09,1707486975,20727,173,44,"{'讚': 20074, '大心': 505, '哈': 127, '加油': 11, '哇': 10, '怒': '0', '嗚': '0'}",我準備好了！🀄️,
952017879616642,https://www.facebook.com/952017879616642,love.yuweishao,2024-02-09 04:00:00,2024-02-09,1707451200,1286,26,12,"{'讚': 1142, '大心': 139, '加油': 2, '哇': 2, '哈': 1, '怒': '0', '嗚': '0'}","HAPPY NEW YEAR🎊​
💬2024 #寶拉珍選 年度代言人 邵雨薇 
祝福寶粉們新年快樂、龍光煥發​
擁有美麗健康的好膚質✨✨​

💖每一年龍是好年💖​

#美麗來自於智慧保養 ​
#beautybeginswithtruth ​
#Weknowskin ​
#Weknowingredient ​
#Checkyourlabels ​
#成分專家",
950897089728721,https://www.facebook.com/950897089728721,love.yuweishao,2024-02-07 07:55:39,2024-02-07,1707292539,4200,26,15,"{'讚': 4051, '大心': 146, '哈': 2, '加油': 1, '怒': '0', '哇': '0', '嗚': '0'}","百澤娛樂x齊心娛樂 尾牙
身邊這些小可愛們都來了！
祝大家風風火火火龍果，
好運龍stay、生意興龍🐲🐲🐲",
949770873174676,https://www.facebook.com/949770873174676,love.yuweishao,2024-02-05 09:42:41,2024-02-05,1707126161,12344,43,16,"{'讚': 11593, '大心': 708, '加油': 29, '哈': 5, '哇': 5, '嗚': 4, '怒': '0'}",❤️,
947923403359423,https://www.facebook.com/947923403359423,love.yuweishao,2024-02-02 05:41:22,2024-02-02,1706852482,5025,54,42,"{'讚': 4690, '大心': 326, '加油': 5, '哈': 3, '哇': 1, '怒': '0', '嗚': '0'}","「對我來說，
我沒有特別覺得女生應該一定要擁有什麼力量，
而是你認識自身的感覺。
要把什麼樣的力量放在自己身上，
才能施展出最切合自己的，
我覺得這才是每個人要去尋找的覺知。
它並不是區分男女。」

#harpersbazaar",
947355503416213,https://www.facebook.com/947355503416213,love.yuweishao,2024-02-01 03:58:10,2024-02-01,1706759890,1820,23,24,"{'讚': 1645, '大心': 168, '加油': 3, '哇': 3, '哈': 1, '怒': '0', '嗚': '0'}","我的最愛寶拉珍選2%水楊酸精華液，是我每天保養的小秘方，除了可以溫和代謝老廢角質外，還能提升後續精華液吸收哦，深層淨化毛孔，掃蕩痘痘粉刺，讓我就算拍戲翻班也不怕🧏🏻‍♀ 

2/17起，台北捷運忠孝復興站、市政府站與中山站，我們不見不散哦😉
(這次還跟小曹 曹佑寧 一起pk美肌... 留言跟我說我們誰勝利...應該是我吧🤪)

#寶拉珍選 #全球刷酸始祖 #淨膚神器 #水楊酸精華液

寶拉珍選愛美教室
https://reurl.cc/974e0V",
946946336790463,https://www.facebook.com/946946336790463,love.yuweishao,2024-01-31 10:33:24,2024-01-31,1706697204,5037,60,34,"{'讚': 4623, '大心': 401, '加油': 8, '哈': 4, '哇': 1, '怒': '0', '嗚': '0'}","小仙子🧚‍♀️

@alexandermcqueen
#McQueenPreSS24
#AlexanderMcQueen",
946529930165437,https://www.facebook.com/946529930165437,love.yuweishao,2024-01-30 16:03:55,2024-01-30,1706630635,4259,39,23,"{'讚': 4005, '大心': 244, '加油': 6, '哈': 2, '哇': 2, '怒': '0', '嗚': '0'}","商魂
coming soon .

主創們都在身邊，
像是一起經歷了一場跨時空的震撼與感動，
那些出現在銀幕中的人事物，
幻化成今日喜悅悸動的眼淚。
啊…能參與真的是太好了啊！
謝謝看完的媒體們給了大家很棒的回饋，
謝謝能遇見 商魂。",
945258790292551,https://www.facebook.com/945258790292551,love.yuweishao,2024-01-28 14:19:05,2024-01-28,1706451545,6197,37,13,"{'讚': 5951, '大心': 240, '加油': 4, '哈': 1, '哇': 1, '怒': '0', '嗚': '0'}",一緒に頑張ろう,
944030090415421,https://www.facebook.com/944030090415421,love.yuweishao,2024-01-26 13:34:20,2024-01-26,1706276060,7928,67,35,"{'讚': 7387, '大心': 525, '加油': 10, '哈': 4, '哇': 2, '怒': '0', '嗚': '0'}","謝謝曼黛瑪璉一直以來的照顧，
今天超級快樂能參與到一個大家庭的盛會，
2024也請多多照顧喔🥰

@modemarie_tw",
941753183976445,https://www.facebook.com/941753183976445,love.yuweishao,2024-01-22 15:51:15,2024-01-22,1705938675,5164,60,44,"{'讚': 3971, '大心': 489, '加油': 303, '哈': 249, '哇': 152, '怒': '0', '嗚': '0'}","有誰有這種漂亮女生的煩惱？
還是遲遲愛不到別人的煩惱？
沒關係，你不孤單。
這劇碼快持續一小時了，
追愛真的很勇敢❤️",86179.0
940978537387243,https://www.facebook.com/940978537387243,love.yuweishao,2024-01-21 10:31:13,2024-01-21,1705833073,6692,51,17,"{'讚': 6351, '大心': 294, '哈': 37, '加油': 5, '哇': 5, '怒': '0', '嗚': '0'}","才說今年衣櫃裡要多些新顏色，
然後轉頭又試穿黑色🥸",
940454477439649,https://www.facebook.com/940454477439649,love.yuweishao,2024-01-20 13:42:48,2024-01-20,1705758168,11611,107,81,"{'讚': 10716, '大心': 867, '加油': 13, '哇': 11, '哈': 4, '怒': '0', '嗚': '0'}",Mode Marie  x  ELLETAIWAN,
